iter	Logloss
117	0.4429812551
118	0.441840729
119	0.4406998483
120	0.4400047199
121	0.4390698167
122	0.4382247356
123	0.4370101704
124	0.4358184091
125	0.4344476228
126	0.4333859663
127	0.4325251432
128	0.4311638154
129	0.430068001
130	0.428929749
131	0.4276665495
132	0.4266478214
133	0.4258226221
134	0.4251411025
135	0.4244290182
136	0.4232964048
137	0.4228671774
138	0.4221793729
139	0.4212028336
140	0.4205008535
141	0.4197902412
142	0.4186669672
143	0.4178540517
144	0.4171132915
145	0.4166724953
146	0.416029207
147	0.4149986226
148	0.4143742177
149	0.413490721
150	0.4125192885
151	0.4117262888
152	0.4106735566
153	0.40974222
154	0.4085670166
155	0.4078902958
156	0.4067552356
157	0.4060394988
158	0.4052941231
159	0.4045901957
160	0.4037100229
161	0.402651672
162	0.4020271527
163	0.4011918342
164	0.4004691751
165	0.3996934191
166	0.3988948934
167	0.3980818072
168	0.3974394317
169	0.3966992408
170	0.3960366428
171	0.3952141676
172	0.3944824644
173	0.3936386863
174	0.3924502219
175	0.3915615465
176	0.3905753119
177	0.3901694218
178	0.3887818724
179	0.3879215281
180	0.3873679146
181	0.3868462844
182	0.386097176
183	0.3856063601
184	0.384693719
185	0.3837535762
186	0.3831222468
187	0.3826554343
188	0.3820072232
189	0.3813935392
190	0.3808643515
191	0.3802401819
192	0.3796333948
193	0.3786826619
194	0.3782087404
195	0.3773459047
196	0.3765917957
197	0.3760428142
198	0.3750408299
199	0.3744879699
200	0.3737422225
201	0.3732261477
202	0.3723483339
203	0.3720056827
204	0.3711464513
205	0.3705876146
206	0.3696793003
207	0.368798137
208	0.3680266173
209	0.3672956891
210	0.3669975234
211	0.366259119
212	0.3657128836
213	0.3649426961
214	0.3645817158
215	0.3639852907
216	0.3634464708
217	0.3628895558
218	0.3616544902
219	0.3610978976
220	0.3605415463
221	0.3600060793
222	0.3593630064
223	0.3586932425
224	0.3578667505
225	0.3572070522
226	0.356137081
227	0.3555752324
228	0.3548443808
229	0.354030146
230	0.3534757334
231	0.3532033742
232	0.3524745783
233	0.3521298842
234	0.3514677831
235	0.351178982
236	0.3501757139
237	0.3495129838
238	0.3489917065
239	0.3484511182
240	0.347947494
241	0.3476229109
242	0.3471171937
243	0.3466084078
244	0.3460107651
245	0.3454676227
246	0.3448431735
247	0.3443476806
248	0.3440228663
249	0.3433525936
250	0.3429251063
251	0.342327858
252	0.3418560433
253	0.3411084538
254	0.3407177147
255	0.3401233975
256	0.339439952
257	0.3389834439
258	0.3385917301
259	0.338143799
260	0.3378267606
261	0.3371142824
262	0.3366873053
263	0.3364104909
264	0.3359323648
265	0.335664987
266	0.3351905227
267	0.3346624961
268	0.334186545
269	0.3339147792
270	0.3336784438
271	0.3329763654
272	0.3325027412
273	0.3320102153
274	0.3314075969
275	0.3310842078
276	0.3304480761
277	0.3301523545
278	0.3297842577
279	0.3292463819
280	0.3288583139
281	0.3284567017
282	0.3280531291
283	0.3278630577
284	0.3275379385
285	0.3273465921
286	0.3268031662
287	0.3262734473
288	0.3257175842
289	0.3253619207
290	0.3248948944
291	0.3241016615
292	0.3237193556
293	0.3232482036
294	0.322849465
295	0.3224294147
296	0.321956086
297	0.321143125
298	0.3206087002
299	0.3201501631
300	0.3197661518
301	0.3190647154
302	0.3187531613
303	0.318385674
304	0.3178001094
305	0.3173977057
306	0.3171090463
307	0.3166615659
308	0.316277488
309	0.3157933099
310	0.3154312833
311	0.3149945987
312	0.3144207987
313	0.3142362624
314	0.3139027339
315	0.3133886226
316	0.3128409575
317	0.3124723847
318	0.3120791931
319	0.3117479518
320	0.3113259879
321	0.310945187
322	0.3105156299
323	0.3102212989
324	0.309894349
325	0.3092329771
326	0.3085608092
327	0.3081095502
328	0.3076678618
329	0.3069934388
330	0.3065129862
331	0.3062951792
332	0.306043994
333	0.3056542459
334	0.3052174319
335	0.3049159823
336	0.3043948756
337	0.303485822
338	0.3030358892
339	0.3027125945
340	0.3025971641
341	0.3019676415
342	0.3015770142
343	0.3011653321
344	0.3008914646
345	0.3005457664
346	0.3002665005
347	0.2997819075
348	0.2994112863
349	0.2989520659
350	0.2983276126
351	0.298149572
352	0.2975617449
353	0.2973245936
354	0.2969943331
355	0.296469757
356	0.2959897191
357	0.2956740685
358	0.295476038
359	0.2950255458
360	0.2946435471
361	0.2937400431
362	0.2933753414
363	0.2930216896
364	0.292506187
365	0.2922211033
366	0.2918379044
367	0.2913421505
368	0.2909780947
369	0.2902051577
370	0.2896996659
371	0.2893080888
372	0.2889603854
373	0.2886742069
374	0.2881801877
375	0.2875359566
376	0.2869837612
377	0.2867013367
378	0.2863941857
379	0.2860816133
380	0.2857095345
381	0.2851068577
382	0.2845223869
383	0.2842311693
384	0.2838800672
385	0.2834260749
386	0.2831641053
387	0.2831283745
388	0.2828245405
389	0.2827204046
390	0.2823594783
391	0.2818049987
392	0.2815405329
393	0.2812937738
394	0.2807133543
395	0.2802559228
396	0.2799875412
397	0.2796794448
398	0.2792350775
399	0.278773968
400	0.2782328925
401	0.2777937789
402	0.2772769761
403	0.2767412572
404	0.2760432678
405	0.2757753178
406	0.275498739
407	0.2751827525
408	0.2748604583
409	0.2745018989
410	0.2742550692
411	0.2740174708
412	0.2736974759
413	0.2734726073
414	0.2730265164
415	0.2727718843
416	0.2724120728
417	0.2718655315
418	0.2712977302
419	0.2709588819
420	0.2706842214
421	0.2703387322
422	0.2700488658
423	0.2698839399
424	0.2694812388
425	0.2691947233
426	0.268824943
427	0.2681512522
428	0.2679020005
429	0.2674279926
430	0.2670021756
431	0.2667627584
432	0.2666141945
433	0.2664611051
434	0.2658712997
435	0.265462234
436	0.2650165423
437	0.2645536973
438	0.2642480995
439	0.2640565345
440	0.2637990738
441	0.2635135154
442	0.2631406057
443	0.2628886329
444	0.2625924261
445	0.2621990691
446	0.2616655476
447	0.261045833
448	0.2608510146
449	0.2605358171
450	0.2601925234
451	0.2599000034
452	0.2594836554
453	0.2591584366
454	0.2588547147
455	0.2584322583
456	0.2583218186
457	0.2580183759
458	0.257856188
459	0.2574875658
460	0.2572944227
461	0.2571302088
462	0.2569785557
463	0.2564860436
464	0.2561616226
465	0.2559719322
466	0.2558310046
467	0.2554477367
468	0.254932215
469	0.2543461185
470	0.2539742045
471	0.2536107776
472	0.2533892547
473	0.2530161662
474	0.2524983471
475	0.2520663958
476	0.251543627
477	0.2512478711
478	0.2510055892
479	0.2504671156
480	0.2501249553
481	0.2498755906
482	0.2495225484
483	0.2491698384
484	0.2488224607
485	0.2484525005
486	0.2483172786
487	0.2479835968
488	0.2476589007
489	0.2473825544
490	0.2471135332
491	0.2468907641
492	0.2467484112
493	0.2464692958
494	0.246110653
495	0.2458236633
496	0.2456257912
497	0.2455051534
498	0.2452989471
499	0.2447935191
500	0.2445843762
501	0.2441586252
502	0.2437913401
503	0.2435717745
504	0.243310467
505	0.2428989672
506	0.2426147263
507	0.2423362952
508	0.2419406978
509	0.2417640571
510	0.2413213121
511	0.2407835282
512	0.240518562
513	0.2403423118
514	0.2400495697
515	0.2396804109
516	0.239176953
517	0.2387956812
518	0.2384510273
519	0.2381742279
520	0.2379699447
521	0.2375873716
522	0.2373266521
523	0.2369463462
524	0.2368166215
525	0.2366679811
526	0.2364105126
527	0.2361395966
528	0.2357822969
529	0.2355550581
530	0.2353812116
531	0.2348291509
532	0.2345319567
533	0.2342807127
534	0.2340576517
535	0.2338160492
536	0.2336414597
537	0.2330852536
538	0.23284681
539	0.2322704814
540	0.231923948
541	0.2316878994
542	0.2314167146
543	0.2311121112
544	0.2309275698
545	0.2306110481
546	0.2301741529
547	0.2298173119
548	0.2295298253
549	0.2293111441
550	0.2291595341
551	0.2288464906
552	0.228651471
553	0.2283708463
554	0.2280542325
555	0.2277985239
556	0.2276437247
557	0.2275241683
558	0.2273700402
559	0.2270420851
560	0.2268043602
561	0.2264258346
562	0.2261259322
563	0.2257605459
564	0.2254088661
565	0.2249109092
566	0.2246207516
567	0.2244113719
568	0.2241331082
569	0.2238279027
570	0.223274791
571	0.2230568674
572	0.2227680711
573	0.2221685189
574	0.2219634639
575	0.2217161039
576	0.2213207978
577	0.2211411159
578	0.2207608492
579	0.2203595709
580	0.2200189927
581	0.2197756794
582	0.2194768026
583	0.219138162
584	0.2188288794
585	0.2186211908
586	0.2183553902
587	0.2179255761
588	0.2176257811
589	0.217391916
590	0.2171159281
591	0.2167899998
592	0.2165664873
593	0.21632088
594	0.2159398152
595	0.2156263791
596	0.2154155524
597	0.2151309274
598	0.2150191821
599	0.2146151148
600	0.214448577
601	0.2141247499
602	0.2137621191
603	0.2133841126
604	0.2131379905
605	0.2128798392
606	0.2125715591
607	0.2123344346
608	0.2120828861
609	0.2118308214
610	0.2115153413
611	0.2113011231
612	0.2110308407
613	0.2109402741
614	0.2107266769
615	0.2104261175
616	0.2101832213
617	0.2099684249
618	0.2096458448
619	0.2094610766
620	0.2090792808
621	0.2088684704
622	0.2085911907
623	0.208316479
624	0.2081501131
625	0.2079504921
626	0.2075634412
627	0.2073196757
628	0.2068708763
629	0.2064444943
630	0.206199426
631	0.2059688368
632	0.2057310044
633	0.2054964367
634	0.2050920464
635	0.2048939507
636	0.2046962492
637	0.2043525463
638	0.2040633845
639	0.2037401624
640	0.2034656091
641	0.2030903203
642	0.2027867342
643	0.2026130831
644	0.2023502042
645	0.2021033561
646	0.2019530087
647	0.2017323534
648	0.2015166293
649	0.201295776
650	0.2010687469
651	0.2009334324
652	0.2006438617
653	0.2004419831
654	0.2001585008
655	0.1999894421
656	0.1997873036
657	0.1996030718
658	0.1993685164
659	0.1992438821
660	0.1990510521
661	0.1988360371
662	0.1986621718
663	0.1984715041
664	0.1983029006
665	0.1981114628
666	0.1978616337
667	0.1972603812
668	0.1969635969
669	0.1968073713
670	0.1966143813
671	0.1963648307
672	0.196061902
673	0.1959075332
674	0.1956454848
675	0.1955000091
676	0.195393511
677	0.1951306735
678	0.1950178677
679	0.194902267
680	0.1946546892
681	0.1944191205
682	0.1941514892
683	0.1938922859
684	0.1936251839
685	0.1934284006
686	0.19323529
687	0.1931686804
688	0.1929530658
689	0.1925495329
690	0.1923292898
691	0.1921513345
692	0.1919855816
693	0.1918416427
694	0.1915286962
695	0.191334609
696	0.1910265348
697	0.1906693393
698	0.190495102
699	0.1902634918
700	0.1900389705
701	0.1899342141
702	0.1896723659
703	0.1894295119
704	0.1892598384
705	0.1891280292
706	0.1888432485
707	0.1886591919
708	0.1878504455
709	0.1874713379
710	0.1871030351
711	0.1869945749
712	0.1866612737
713	0.1865434336
714	0.1860201598
715	0.1858173007
716	0.1856457057
717	0.1854026379
718	0.1852150922
719	0.1846377977
720	0.1843673308
721	0.1841491609
722	0.1839893665
723	0.1838665782
724	0.1837030143
725	0.1833403825
726	0.1831238997
727	0.1827701267
728	0.1825168657
729	0.1823114419
730	0.1820284829
731	0.1818713147
732	0.1816313049
733	0.1814381297
734	0.1811862195
735	0.1810405432
736	0.1808219047
737	0.1805689166
738	0.1804381906
739	0.1801630883
740	0.1797585882
741	0.1794466866
742	0.1792664281
743	0.1791975977
744	0.1789033809
745	0.1787098045
746	0.1784929206
747	0.1784617877
748	0.1783388032
749	0.178074698
750	0.177875519
751	0.1776180749
752	0.1774396173
753	0.1771872758
754	0.1769072125
755	0.1765921624
756	0.1764150175
757	0.1760977487
758	0.1759360956
759	0.1756327212
760	0.1754767001
761	0.175199913
762	0.1748815753
763	0.1746029839
764	0.1745068893
765	0.1743133236
766	0.1741011294
767	0.1740603659
768	0.1738812414
769	0.1737000573
770	0.1735163191
771	0.173359078
772	0.1731822058
773	0.172832604
774	0.172676317
775	0.172472635
776	0.1722785815
777	0.1719832148
778	0.1718810027
779	0.1716819304
780	0.1714413823
781	0.1712015281
782	0.1710980986
783	0.1709895147
784	0.1707357739
785	0.1704609242
786	0.1701337478
787	0.1697414378
788	0.1695843257
789	0.1693461435
790	0.169013844
791	0.1688254797
792	0.1686541605
793	0.1684904095
794	0.168343543
795	0.1681514642
796	0.1680095986
797	0.1679139321
798	0.1676858903
799	0.1675469474
800	0.1673349968
801	0.1671000528
802	0.1669090069
803	0.1663461257
804	0.1662133189
805	0.1661136313
806	0.1659126704
807	0.1658084767
808	0.1654343054
809	0.1653717917
810	0.1650771284
811	0.1649258487
812	0.1646984899
813	0.1645047227
814	0.1644365196
815	0.1641228093
816	0.1639492473
817	0.1638389449
818	0.1638131787
819	0.1634441112
820	0.1633276151
821	0.1631764968
822	0.1628434993
823	0.1627323534
824	0.1625207473
825	0.1624004572
826	0.162247581
827	0.161962413
828	0.161760983
829	0.1616531731
830	0.161500027
831	0.1613449122
832	0.1610105951
833	0.1608833662
834	0.1607661993
835	0.1605452162
836	0.1604815215
837	0.1603309746
838	0.1601809091
839	0.1598973082
840	0.1597618406
841	0.1594028931
842	0.1592279312
843	0.1591441243
844	0.1590118589
845	0.1589491745
846	0.1588084304
847	0.1586585793
848	0.158436487
849	0.1584135791
850	0.1583141923
851	0.1581546144
852	0.1580058951
853	0.1578625759
854	0.1575234174
855	0.1574098648
856	0.1572463029
857	0.1570920709
858	0.1569483214
859	0.1567319645
860	0.1565544142
861	0.1564238859
862	0.1563349305
863	0.1563081834
864	0.1559780271
865	0.155905082
866	0.155781534
867	0.1556420674
868	0.1554952429
869	0.1554123239
870	0.1552539003
871	0.1550850466
872	0.1548202825
873	0.1545126865
874	0.1543562603
875	0.1542219853
876	0.1540301412
877	0.1539060433
878	0.1538203294
879	0.1534897688
880	0.1533950007
881	0.1531828985
882	0.1530474756
883	0.1529120358
884	0.1528824034
885	0.1527024644
886	0.1524322002
887	0.1522308904
888	0.152029035
889	0.1519269713
890	0.1518173308
891	0.1517291996
892	0.1515169063
893	0.1514264927
894	0.1513552179
895	0.1511914812
896	0.1510302036
897	0.1507162708
898	0.1504857607
899	0.1503093526
900	0.1500478124
901	0.1498932327
902	0.1495981686
903	0.1493784202
904	0.1491825827
905	0.1490718776
906	0.1488810463
907	0.1485989935
908	0.1482954473
909	0.1479994984
910	0.1478866409
911	0.1477383121
912	0.1474141817
913	0.1473147147
914	0.1471621353
915	0.1469841421
916	0.1467072616
917	0.1465491242
918	0.1464590301
919	0.1463420221
920	0.1462820826
921	0.146222331
922	0.146205638
923	0.1460345843
924	0.1459030921
925	0.1458550728
926	0.1456391596
927	0.1454588584
928	0.1453404139
929	0.1451558285
930	0.1449764409
931	0.1449102267
932	0.1447209026
933	0.1444848956
934	0.1443712582
935	0.1442696918
936	0.1442213144
937	0.144157002
938	0.144076677
939	0.1440271203
940	0.1438974937
941	0.1438127285
942	0.1436726175
943	0.1436128181
944	0.1435079449
945	0.14339478
946	0.1432485111
947	0.143214221
948	0.1430848218
949	0.1429336111
950	0.1427417413
951	0.142478377
952	0.1424018364
953	0.1422969763
954	0.1421557474
955	0.1420919339
956	0.1418299743
957	0.1416336766
958	0.1412118459
959	0.1411326345
960	0.140935456
961	0.1408763917
962	0.140775975
963	0.1406983067
964	0.1404365088
965	0.1403071826
966	0.1402098317
967	0.1399965046
968	0.1397704557
969	0.1396610208
970	0.1395829196
971	0.139471847
972	0.1393635057
973	0.1392902231
974	0.1392303712
975	0.1390601283
976	0.1389077112
977	0.138589093
978	0.1384784363
979	0.1382056365
980	0.1381214116
981	0.1379428342
982	0.1377117276
983	0.1376741434
984	0.1375045273
985	0.1372491587
986	0.1371391705
987	0.1368747894
988	0.1367959392
989	0.1366349371
990	0.1364887285
991	0.136369982
992	0.136157787
993	0.1360879939
994	0.1358314028
995	0.1357097857
996	0.1356064596
997	0.1354539041
998	0.1353989193
999	0.1351557884
